"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash+_contingency","nguides_200_iter_9","full",3976826,5173,2494,15507,0.861452141547692,0.749854932301741,0.401663064956665
"fishash+_contingency","nguides_200_iter_9","nonzero",245546,3429,2494,15507,0.861452141547692,0.818916349809886,0.401663064956665
"fishash_refit0","nguides_200_iter_10","full",3978229,5567,917,15287,0.943409034806221,0.73304881557495,0.164731025695801
"fishash_refit0","nguides_200_iter_10","nonzero",253122,3706,917,15287,0.943409034806221,0.804875480440162,0.164731025695801
"fishash_refit10","nguides_200_iter_10","full",3978239,5571,907,15283,0.943977764051884,0.732857005850197,0.805931806564331
"fishash_refit10","nguides_200_iter_10","nonzero",253132,3710,907,15283,0.943977764051884,0.80466487653346,0.805931806564331
"fishash+_poisson","nguides_200_iter_10","full",3976681,5422,2465,15432,0.862267419120523,0.740001918097248,0.352099895477295
"fishash+_poisson","nguides_200_iter_10","nonzero",251574,3561,2465,15432,0.862267419120523,0.812509872058127,0.352099895477295
"fishash_poisson_rawd","nguides_200_iter_10","full",3978331,5654,815,15200,0.949110209178895,0.728876954061571,0.164695024490356
"fishash_poisson_rawd","nguides_200_iter_10","nonzero",253224,3793,815,15200,0.949110209178895,0.800294845469383,0.164695024490356
"fishash+_contingency","nguides_200_iter_10","full",3976480,5381,2666,15473,0.853023871216715,0.741967967775966,0.585344076156616
"fishash+_contingency","nguides_200_iter_10","nonzero",251373,3520,2666,15473,0.853023871216715,0.814668562101827,0.585344076156616
"fishash_refit0","nguides_2000_iter_1","full",39978409,4452,776,16363,0.954723146041193,0.786115781888062,0.176440000534058
"fishash_refit0","nguides_2000_iter_1","nonzero",305128,2529,776,16363,0.954723146041193,0.866133813254288,0.176440000534058
"fishash_refit10","nguides_2000_iter_1","full",39978313,4467,872,16348,0.949361207897793,0.785395147730002,0.932056903839111
"fishash_refit10","nguides_2000_iter_1","nonzero",305032,2544,872,16348,0.949361207897793,0.865339826381537,0.932056903839111
"fishash+_poisson","nguides_2000_iter_1","full",39977388,4386,1797,16429,0.901404586853945,0.789286572183521,0.230275869369507
"fishash+_poisson","nguides_2000_iter_1","nonzero",304107,2463,1797,16429,0.901404586853945,0.869627355494389,0.230275869369507
"fishash_poisson_rawd","nguides_2000_iter_1","full",39978340,4485,845,16330,0.95080058224163,0.784530386740331,0.234733104705811
"fishash_poisson_rawd","nguides_2000_iter_1","nonzero",305059,2562,845,16330,0.95080058224163,0.864387042134237,0.234733104705811
"fishash+_contingency","nguides_2000_iter_1","full",39977336,4383,1849,16432,0.89885673650238,0.789430699015133,0.296972990036011
"fishash+_contingency","nguides_2000_iter_1","nonzero",304055,2460,1849,16432,0.89885673650238,0.869786152868939,0.296972990036011
"fishash_refit0","nguides_2000_iter_2","full",39978358,4342,816,16484,0.952832369942197,0.791510611735331,0.180831909179688
"fishash_refit0","nguides_2000_iter_2","nonzero",309687,2487,816,16484,0.952832369942197,0.868905171050551,0.180831909179688
"fishash_refit10","nguides_2000_iter_2","full",39978297,4344,877,16482,0.949478656604643,0.791414577931432,0.762195825576782
"fishash_refit10","nguides_2000_iter_2","nonzero",309626,2489,877,16482,0.949478656604643,0.868799746982236,0.762195825576782
"fishash+_poisson","nguides_2000_iter_2","full",39977362,4258,1812,16568,0.901414581066377,0.795544031499088,0.230694055557251
