"model","id","chemistry","regime","purity","mu_level","mu_pert","moi_level","moi","method","jaccard","precision","recall","fdr_pooled","recall_pooled","n_pred","n_true","model_chem"
"A","A__mix72hr_DirectCapture__pur90__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"low",1,"thresh10",0.6606480112688,0.916498806808017,0.70897573484012,0.0556492411467116,0.703959773727216,1186,1591,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"low",1,"thresh20",0.600680351710626,0.923661536893432,0.637884869058807,0.0485714285714286,0.627906976744186,1050,1591,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"low",1,"ambient",0.666629388888227,0.700090461953597,0.954327828270698,0.295486935866983,0.932118164676304,2105,1591,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"low",1,"otsu",0.597730640720553,0.922822430462395,0.64021718716554,0.05,0.620993086109365,1040,1591,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"low",1,"valley",0.676558317419349,0.91099455654483,0.737889285283307,0.0632279534109817,0.707730986800754,1202,1591,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"low",1,"fishash",0.823480257740495,0.912811933427445,0.899222073574182,0.0582329317269076,0.884349465744815,1494,1591,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"low",1,"depth_fix",0.823517516652475,0.892861027578815,0.917807150219775,0.0796178343949045,0.908233815210559,1570,1591,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"low",1,"sceptre",0.69934170168134,0.860394946878369,0.823303855839802,0.165256994144437,0.806411062225016,1537,1591,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"high",5,"thresh3",0.86045271452036,0.974303261171126,0.881255993370027,0.0179759377211606,0.881799694966955,7065,7868,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"high",5,"thresh10",0.71715608495566,0.985857809193283,0.725357901153344,0.0112768910478834,0.724326385358414,5764,7868,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"high",5,"thresh20",0.637289762157185,0.987323999351129,0.643101099694298,0.00982511298879937,0.640442297915607,5089,7868,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"high",5,"ambient",0.867188744263164,0.978626127564054,0.886385728170359,0.0114575779550399,0.866293848500254,6895,7868,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"high",5,"otsu",0.630451490609845,0.988371412443947,0.635784597812082,0.0091743119266055,0.631418403660397,5014,7868,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"high",5,"valley",0.661637819987125,0.983797652783196,0.671059237710893,0.0117105010558648,0.654295882053889,5209,7868,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"high",5,"fishash",0.894297933014028,0.978152436466609,0.913677931797251,0.0147413182140326,0.883451957295374,7055,7868,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"high",5,"depth_fix",0.889180876339452,0.973210462869206,0.911762723739673,0.0174139585904292,0.910777834265379,7293,7868,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"mod",100,"high",5,"sceptre",0.756385241586512,0.9880642847053,0.765983947025012,0.00829015544041451,0.729791560752415,5790,7868,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moilow","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"low",1,"thresh3",0.867602656994164,0.90966139260075,0.951134117228412,0.0730140186915888,0.946332737030411,1712,1677,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moilow","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"low",1,"thresh10",0.814053129725201,0.942262566279212,0.860387133484223,0.0429530201342282,0.850327966607036,1490,1677,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moilow","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"low",1,"thresh20",0.741103179662314,0.941199271286404,0.774110386870562,0.0375657400450789,0.76386404293381,1331,1677,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moilow","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"low",1,"ambient",0.713712990407542,0.735583693622615,0.97205476598435,0.269977426636569,0.964221824686941,2215,1677,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moilow","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"low",1,"otsu",0.71173429168681,0.953491911805975,0.745127703979423,0.0751533742331288,0.719141323792487,1304,1677,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moilow","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"low",1,"valley",0.762225679599669,0.956040613759349,0.797266661093667,0.0371720116618076,0.787716159809183,1372,1677,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moilow","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"low",1,"fishash",0.846077767184306,0.875592110592873,0.96574388626995,0.103312745648512,0.952295766249255,1781,1677,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moilow","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"low",1,"depth_fix",0.88465421773527,0.91029864961381,0.970112376777027,0.070487106017192,0.967203339296363,1745,1677,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moilow","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"low",1,"sceptre",0.825347847151086,0.919576361746373,0.89851435244944,0.0987878787878788,0.88670244484198,1650,1677,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"high",5,"thresh3",0.931823419768959,0.977837327593417,0.951083871625458,0.0153319817536746,0.951162790697674,7892,8170,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"high",5,"thresh10",0.838212218751649,0.985448601139153,0.848198473541453,0.00888888888888889,0.846144430844553,6975,8170,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"high",5,"thresh20",0.764666924978912,0.987826052533788,0.7714067189624,0.00760215394361736,0.766952264381885,6314,8170,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"high",5,"ambient",0.898011718860704,0.981165353408781,0.916319176192061,0.00542814493146967,0.897062423500612,7369,8170,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"high",5,"otsu",0.697732803093531,0.980328111592701,0.712634547132927,0.0153321976149915,0.707466340269278,5870,8170,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"high",5,"valley",0.801165824435647,0.988153194483186,0.809461393814745,0.00824135393671818,0.82484700122399,6795,8170,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"high",5,"fishash",0.932864027994083,0.979741102813135,0.951331469974322,0.0138634580172639,0.922888616891065,7646,8170,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"high",5,"depth_fix",0.942561536814673,0.971852707496685,0.968446079686137,0.0153156518490848,0.967931456548348,8031,8170,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur90__mustrong__moihigh","direct-capture","mix72hr_DirectCapture",0.9,"strong",400,"high",5,"sceptre",0.791699141966372,0.994025979855499,0.795782616908906,0.00256287041486465,0.76217870257038,6243,8170,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moilow","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"low",1,"thresh3",0.794408782306381,0.923585839409801,0.852782424445576,0.07166392092257,0.832963784183296,1214,1353,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moilow","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"low",1,"thresh10",0.639133303271144,0.957151917300852,0.659906957445544,0.0445168295331162,0.650406504065041,921,1353,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moilow","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"low",1,"thresh20",0.551537659054203,0.963972008713542,0.564873958734658,0.0359897172236504,0.554323725055432,778,1353,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moilow","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"low",1,"ambient",0.68498989460573,0.71688931791498,0.956460375369761,0.296111111111111,0.936437546193644,1800,1353,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moilow","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"low",1,"otsu",0.588082186303079,0.944586848327663,0.624248966946992,0.118971061093248,0.607538802660754,933,1353,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moilow","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"low",1,"valley",0.656114311249996,0.938870767064717,0.693983550229995,0.0621181262729124,0.680709534368071,982,1353,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moilow","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"low",1,"fishash",0.833327826382178,0.961189546629604,0.863088109209421,0.038917089678511,0.839615668883962,1182,1353,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moilow","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"low",1,"depth_fix",0.834057260834702,0.927220913220708,0.894611445899263,0.065251572327044,0.878787878787879,1272,1353,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moilow","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"low",1,"sceptre",0.743096214973868,0.909542414273017,0.818199702847241,0.149920255183413,0.787878787878788,1254,1353,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"high",5,"thresh3",0.823016445909852,0.980991177588625,0.836580034984132,0.0148541114058355,0.834731795025472,5655,6674,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"high",5,"thresh10",0.651736436958398,0.988198389827537,0.656791663707153,0.00924047780031553,0.658675456997303,4437,6674,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"high",5,"thresh20",0.563850021587985,0.98995069986705,0.566814681948966,0.00758963622088459,0.568175007491759,3821,6674,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"high",5,"ambient",0.844919437925772,0.969518772118534,0.871861495774221,0.0196761274595159,0.843572070722206,5743,6674,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"high",5,"otsu",0.600344876239464,0.989719481760466,0.604505008130697,0.00818452380952381,0.599190890020977,4032,6674,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"high",5,"valley",0.649748498675465,0.987122313391842,0.656655897356754,0.0104569220277336,0.652232544201378,4399,6674,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"high",5,"fishash",0.863266287244738,0.982328225200923,0.877518514069757,0.0140405616224649,0.852262511237639,5769,6674,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"high",5,"depth_fix",0.859576912128463,0.979998258194903,0.875281343848358,0.0149152542372881,0.870842073718909,5900,6674,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__muweak__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"weak",30,"high",5,"sceptre",0.725335975157392,0.989697837338049,0.732063816889035,0.00776495278069255,0.708420737189092,4765,6674,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"low",1,"thresh3",0.8380196332046,0.922703054476446,0.903949837771549,0.0681470137825421,0.889619883040936,1306,1368,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"low",1,"thresh10",0.713294406978217,0.946436208399444,0.737378007959304,0.040604343720491,0.742690058479532,1059,1368,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"low",1,"thresh20",0.61433121086604,0.956159973584216,0.629668625303205,0.0332963374028857,0.636695906432749,901,1368,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"low",1,"ambient",0.670858964746029,0.697459399398364,0.963028639363696,0.333845366103431,0.951023391812866,1953,1368,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"low",1,"otsu",0.627350144680129,0.93456961096973,0.67567302875891,0.171374764595104,0.64327485380117,1062,1368,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"low",1,"valley",0.735642822973346,0.944122557749081,0.778903172633383,0.0506329113924051,0.767543859649123,1106,1368,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"low",1,"fishash",0.861676328905608,0.949522936910011,0.905489147824549,0.041699449252557,0.890350877192982,1271,1368,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"low",1,"depth_fix",0.868204732637866,0.92400033845546,0.935894813461129,0.0649446494464945,0.926169590643275,1355,1368,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moilow","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"low",1,"sceptre",0.777232801794835,0.907915017493147,0.856549357844416,0.123561013046815,0.834795321637427,1303,1368,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"high",5,"thresh3",0.864137497567508,0.974625155233382,0.88440910864528,0.0126833740831296,0.884462696783025,6544,7305,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"high",5,"thresh10",0.722519251374972,0.979473256252631,0.73437056082269,0.00722757598220904,0.733333333333333,5396,7305,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"high",5,"thresh20",0.63930929012885,0.980647536270563,0.648906636341603,0.00546448087431694,0.647775496235455,4758,7305,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"high",5,"ambient",0.857357388009871,0.972585539868041,0.881804382477874,0.0110660847880299,0.868583162217659,6416,7305,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"high",5,"otsu",0.619603762305605,0.980784371440355,0.628710975488446,0.0171232876712329,0.62861054072553,4672,7305,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"high",5,"valley",0.666402295690963,0.978646677953019,0.678403991926627,0.00849514563106796,0.671047227926078,4944,7305,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"high",5,"fishash",0.882436876859124,0.9775700037368,0.90130340970514,0.0101961995983315,0.877070499657769,6473,7305,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"high",5,"depth_fix",0.890320724557526,0.974301565238108,0.911757255933236,0.0126000592943967,0.911841204654346,6746,7305,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mumod__moihigh","direct-capture","mix72hr_DirectCapture",0.99,"mod",100,"high",5,"sceptre",0.744033756540941,0.976406254051178,0.763733245072986,0.0103035878564857,0.736344969199179,5435,7305,"A direct-capture"
"A","A__mix72hr_DirectCapture__pur99__mustrong__moilow","direct-capture","mix72hr_DirectCapture",0.99,"strong",400,"low",1,"thresh3",0.883244485553505,0.925641238387101,0.952345536159159,0.0575916230366492,0.951751487111699,1528,1513,"A direct-capture"
